user_id,review,stars,date_format,time_of_day,hour_of_day,day_of_week,review_format,review_lang,month_year,review_len,review_nb_words,sentiment,topic_dominant,model_prediction,model_score
c30e23c02659e4a4d9a0f7c0f831816a,"Malgré quelques attraction en rénovation, c'était génial, idéal pour se replonger dans sa jeunesse, très bon accueil général, et des spectacles hauts en couleurs. Parfait!",3,2016-10-15 21:59:00,21:59,21,Sam,malgré quelques attraction en rénovation  c était génial  idéal pour se replonger dans sa jeunesse  très bon accueil général  et des spectacles hauts en couleurs  parfait ,french,2016-10,171,26,positif,4,3 stars,0.5279131531715393
ef7f9e5cc4a4bd71996295f5ce003ae5,Des infos sur le programme de la soirée Halloween ?,5,2016-10-20 12:56:00,12:56,12,Jeu,des infos sur le programme de la soirée halloween  ,french,2016-10,51,9,négatif,4,5 stars,0.7150254845619202
ae25b20a991616f0dda0af72aa7da13d,"Ma fille de 6ans était enchantée et émerveillés par ce décor festif, des étoiles pleins les yeux et la voir si heureuse n'a pas de prix pour moi donc nous lui avons offert l'occasion de renouveler l'expérience en lui offrant un an de magie!!!!! <br/> Merci pour votre accueil!!!",5,2016-12-04 19:54:00,19:54,19,Dim,ma fille de ans était enchantée et émerveillés par ce décor festif  des étoiles pleins les yeux et la voir si heureuse n a pas de prix pour moi donc nous lui avons offert l occasion de renouveler l expérience en lui offrant un an de magie       merci pour votre accueil   ,french,2016-12,272,51,positif,0,5 stars,0.7543925046920776
b59b5498293acff10a1d6cd44dea0e6f,Dommage qu il faut attendre entre 1 et 3 h partout,4,2017-01-09 08:38:00,08:38,8,Lun,dommage qu il faut attendre entre  et  h partout,french,2017-01,48,9,négatif,0,3 stars,0.3846511244773865
c17e10539e3049f694a1b150610252fe,Tjrs autant de Magie et avec les loulous on profite un max avec les Passeports Annuels !! J en ss vraiment satisfaite �<br/> Apres ce ne sont que des détails techniques...pas de fumée ds Le Train de la Mine .....Et l arrêt de l attraction Rock'n Roller  ds lapres midi... Disney Illuminations reste magnifique ! Je ne m en lasse pas <br/> Et les Cast Member tjrs au top �<br/> Bref à ds 15 jours Disney ! !,5,2017-06-04 15:14:00,15:14,15,Dim,tjrs autant de magie et avec les loulous on profite un max avec les passeports annuels    j en ss vraiment satisfaite   apres ce ne sont que des détails techniques   pas de fumée ds le train de la mine      et l arrêt de l attraction rock n roller ds lapres midi    disney illuminations reste magnifique   je ne m en lasse pas  et les cast member tjrs au top   bref à ds  jours disney    ,french,2017-06,388,72,positif,4,4 stars,0.36277100443840027
f516ceafe9dc200fb454927a1597b250,Magnifique et encore plus en période de Noël �,5,2016-12-14 18:52:00,18:52,18,Mer,magnifique et encore plus en période de noël  ,french,2016-12,46,8,positif,4,5 stars,0.8262549638748169
fe6d969d1c8abc859ecd2b0328130138,"Visite le premier janvier 2017. Décors magnifiques et sensations garanties, mais de trop nombreuses pannes. Après plus d'1 heure d'attente dehors dans le froid, ratatouille en panne. Dommage qu'aucune compensation ne soit prévue (passage prioritaire dans cette attraction ou une autre par exemple). On débourse une somme importante alors entre les attractions en panne (nombreuses aujourd'hui) et le temps d'attente c'est parfois frustrant. <br/> Nous avons passé une très belle journée et les attractions sont vraiment bien pensées, mais compte tenu du prix nous aurions aimé en profiter davantage.",5,2017-01-01 22:51:00,22:51,22,Dim,visite le premier janvier   décors magnifiques et sensations garanties  mais de trop nombreuses pannes  après plus d  heure d attente dehors dans le froid  ratatouille en panne  dommage qu aucune compensation ne soit prévue  passage prioritaire dans cette attraction ou une autre par exemple   on débourse une somme importante alors entre les attractions en panne  nombreuses aujourd hui  et le temps d attente c est parfois frustrant   nous avons passé une très belle journée et les attractions sont vraiment bien pensées  mais compte tenu du prix nous aurions aimé en profiter davantage ,french,2017-01,589,92,négatif,4,5 stars,0.5202256441116333
97d1daf47dcd31bd32de1510ec0997a5,Le parc était super mais impossible de séjourner vu le prix des hôtels,5,2017-06-25 12:17:00,12:17,12,Dim,le parc était super mais impossible de séjourner vu le prix des hôtels,french,2017-06,70,13,positif,4,5 stars,0.7260836958885193
0ace1490e95240f7ba123ed5710c067a,"Superbe séjour���<br/> Nous avons logés au ranch davy crocket a 6, tous s'est bien passé, bien dormi c'est très pratique ses petits bangalow quand on est avec deux couples �a refaire",2,2016-11-19 08:37:00,08:37,8,Sam,superbe séjour    nous avons logés au ranch davy crocket a   tous s est bien passé  bien dormi c est très pratique ses petits bangalow quand on est avec deux couples  a refaire,french,2016-11,176,32,positif,4,1 star,0.802726149559021
52f149493c65577c1bfe35765e7093bd,"Mais il y a quelque point négatif comme le fait qu'il n'y est pas d'endroit couvert ou  au chaud pour manger un pique nique car tout le monde n'a pas les moyens de se payer un repas à Disney vu les prix exorbitant quelque exemple sans parler des restaurant (quiche au fromage 8€ menu enfants 8,99...... )il faudrait également prévoir des tonnelles pour couvrir les chaises et tables l'hiver !!!",3,2017-01-04 11:45:00,11:45,11,Mer,mais il y a quelque point négatif comme le fait qu il n y est pas d endroit couvert ou au chaud pour manger un pique nique car tout le monde n a pas les moyens de se payer un repas à disney vu les prix exorbitant quelque exemple sans parler des restaurant  quiche au fromage   menu enfants          il faudrait également prévoir des tonnelles pour couvrir les chaises et tables l hiver    ,french,2017-01,389,72,positif,4,2 stars,0.37899720668792725
ef94a0f43cf5546844dd36fbf2e07b11,Dommage en effet que beaucoup de Resto étaient fermés donc plus de monde pour essayer de déjeuner à l'intérieur Sinon toujours magique Une question quand allez vous ré ouvrir le train de la mine ???,5,2016-11-15 10:00:00,10:00,10,Mar,dommage en effet que beaucoup de resto étaient fermés donc plus de monde pour essayer de déjeuner à l intérieur sinon toujours magique une question quand allez vous ré ouvrir le train de la mine    ,french,2016-11,198,35,positif,4,5 stars,0.7382015585899353
0643fae2af1089eced0b8c86e85926a6,"Séjour de 3 jours et 2 nuits( du 03/01 au 05/01),hôtel correct (santa fe),mais beaucoup trop d'attente pour les petits déjeuner !! Navette très pratique pour accéder aux parcs bien que trop remplie et avec beaucoup de bousculades pour le retour du parc!!!<br/> Décorations du parc très jolies,parades merveilleuses et fréquentes,spectacles et feu d'artifices magiques.<br/> Les points noirs: les tarifs pratiqués (usine a touriste!),les attractions fermées pour rénovations!,le temps d'attente pour certaines attractions! le manque d'animations dans les allées,les pannes fréquentes de certaines attractions(le monde des poupées,ratatouille,la maison hantée ect...)<br/> Sinon le séjour était agréable dans son ensemble les enfants reviennent avec des souvenirs pleins la tete.",5,2016-01-06 22:29:00,22:29,22,Mer,séjour de  jours et  nuits  du   au    hôtel correct  santa fe  mais beaucoup trop d attente pour les petits déjeuner    navette très pratique pour accéder aux parcs bien que trop remplie et avec beaucoup de bousculades pour le retour du parc    décorations du parc très jolies parades merveilleuses et fréquentes spectacles et feu d artifices magiques  les points noirs  les tarifs pratiqués  usine a touriste   les attractions fermées pour rénovations  le temps d attente pour certaines attractions  le manque d animations dans les allées les pannes fréquentes de certaines attractions le monde des poupées ratatouille la maison hantée ect     sinon le séjour était agréable dans son ensemble les enfants reviennent avec des souvenirs pleins la tete ,french,2016-01,752,116,négatif,4,5 stars,0.7535096406936646
ea1fc66a513143f5630411a839f1cd52,très beau coté spectacle mais pour mon deuxième passage a Disney space montain encore en panne seul bémol,5,2016-12-14 21:56:00,21:56,21,Mer,très beau coté spectacle mais pour mon deuxième passage a disney space montain encore en panne seul bémol,french,2016-12,105,18,positif,4,5 stars,0.6983306407928467
f1e48defd0993574022a74a04fddff04,Deux jours NicKel... toujours autant féérique !!,5,2016-11-13 00:17:00,00:17,0,Dim,deux jours nickel    toujours autant féérique   ,french,2016-11,48,6,positif,2,5 stars,0.49420952796936035
17b8469570ad989e82afa3fd4fe0f98b,Nous avons fait un séjour à Disneyland Paris pour l'anniversaire de mon fils c'est la deuxième fois pour nous c'est franchement magique pour les enfants comme pour les grands le spectacle de Noël et magnifique le Père-Noël qui vient illuminé le sapin m'a petite fille de 4 ans était dans un vrai conte de fée je le conseille à tout les parents nous c'est rebelote pour l'année prochaine,4,2016-11-15 17:20:00,17:20,17,Mar,nous avons fait un séjour à disneyland paris pour l anniversaire de mon fils c est la deuxième fois pour nous c est franchement magique pour les enfants comme pour les grands le spectacle de noël et magnifique le père noël qui vient illuminé le sapin m a petite fille de  ans était dans un vrai conte de fée je le conseille à tout les parents nous c est rebelote pour l année prochaine,french,2016-11,385,74,positif,4,4 stars,0.40082108974456787
ccdd11b13c5263f525f25b9f467e4a9f,"Ça faisait quelques temps que je n'avais plus mis les pieds à Disney, et je suis pas déçue (j'ai pas eu ma photo avec le beau Jack Sparrow hier, va falloir faire avec, je m'en remettrai Aha  <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône frown""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""16"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f6a/2/16/1f641.png"""""""" width=""""""""16""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">:(</span></span>) ... franchement, belle petite journée de trop vite passée � ... on reviendra c'est certain!! ",4,2017-01-28 20:59:00,20:59,20,Sam,ça faisait quelques temps que je n avais plus mis les pieds à disney  et je suis pas déçue  j ai pas eu ma photo avec le beau jack sparrow hier  va falloir faire avec  je m en remettrai aha         franchement  belle petite journée de trop vite passée       on reviendra c est certain  ,french,2017-01,286,53,positif,0,3 stars,0.3851630985736847
1abd44c5baffaacf9c415ed5480857d3,"J'y ai été du 09 au 12 septembre 2016 , c'était la deuxième fois que j'y allais avec ma compagne et des amis, la première fois c'était l'année dernière au même moment , il y a pas de mots pour définir cette joie,  c'est féerique, magique. Je compte y retourner prochainement",5,2016-09-15 19:12:00,19:12,19,Jeu,j y ai été du  au  septembre    c était la deuxième fois que j y allais avec ma compagne et des amis  la première fois c était l année dernière au même moment   il y a pas de mots pour définir cette joie  c est féerique  magique  je compte y retourner prochainement,french,2016-09,265,52,positif,0,3 stars,0.4668016731739044
1d6b1e3229c62e61403affd7a362dc3c,"Disney toujours au top pour les grands comme pour les petits <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône smile""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fc8/2/24/1f642.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">:)</span></span>",5,2014-05-29 10:26:00,10:26,10,Jeu,disney toujours au top pour les grands comme pour les petits   ,french,2014-05,63,11,positif,2,1 star,0.5676555633544922
a009d71e573730bdf74aedd03ef9899a,Le semi marathon était magique un vrai Dream Disney !,5,2016-09-26 12:50:00,12:50,12,Lun,le semi marathon était magique un vrai dream disney  ,french,2016-09,53,9,positif,3,5 stars,0.6512511968612671
fd1df252a0fad04bb5960c9d98508b00,Après 1heure d'attente à une attraction elle a fermé pour problème technique. �Quand elle a réouvert il y avait encore 80 minutes d'attente.... c'est insupportable !!!<br/> Payer si cher pour faire 4 attractions sur la journée c'est abusé,5,2016-09-25 10:53:00,10:53,10,Dim,après heure d attente à une attraction elle a fermé pour problème technique   quand elle a réouvert il y avait encore  minutes d attente     c est insupportable     payer si cher pour faire  attractions sur la journée c est abusé,french,2016-09,229,39,négatif,4,5 stars,0.7794618606567383
528bf6632d9a26572687e58348ede7ca,Joyeux anniversaire Disneyland !,5,2017-04-12 04:42:00,04:42,4,Mer,joyeux anniversaire disneyland  ,french,2017-04,32,3,positif,1,5 stars,0.6440507769584656
5df72f7dd29c671871c923b5059ff217,Très bonne journée passer j'adore ce parc cependant les filles d'attentes sont trop longues mais avec la magie du parc on oublie vite ! Les cast menbers sont très accueillant et sympathique et le parc ouvre jusque tard et ça c'est top !!!  Belle parade également et le DisneyDreams juste magnifique ! Bref superbe parc,5,2016-09-12 18:05:00,18:05,18,Lun,très bonne journée passer j adore ce parc cependant les filles d attentes sont trop longues mais avec la magie du parc on oublie vite   les cast menbers sont très accueillant et sympathique et le parc ouvre jusque tard et ça c est top     belle parade également et le disneydreams juste magnifique   bref superbe parc,french,2016-09,317,55,positif,4,1 star,0.26458483934402466
fc0ddeadc1f585898db10300bbff55bb,"J'ai passé une journée magnifique et inoubliable .... <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône smile""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fc8/2/24/1f642.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">:-)</span></span>",5,2014-09-17 20:24:00,20:24,20,Mer,j ai passé une journée magnifique et inoubliable         ,french,2014-09,57,8,positif,2,4 stars,0.5288481116294861
37334b06f752eae47bf65fcf17dbb406,Nous sommes venus le 25 et 26 janvier hôtel santa fe rien à dire juste parfait à refaire....,5,2017-01-28 19:46:00,19:46,19,Sam,nous sommes venus le  et  janvier hôtel santa fe rien à dire juste parfait à refaire    ,french,2017-01,88,16,positif,4,2 stars,0.42365825176239014
e89f1013e64a7eafcd36d54bdbcd534a,Nous y étions du 23 au 24 .nous avons dormi au David crocket super .la piscine au top l accueil au top.pour ce qui est du parc c est tout simplement magique et magnifique .le spectacle grandiose .accueil super le personnel est au top .bravo.j espère pouvoir y retourner un jour �.un Noël en famille gravè à jamais,5,2016-12-26 02:07:00,02:07,2,Lun,nous y étions du  au   nous avons dormi au david crocket super  la piscine au top l accueil au top pour ce qui est du parc c est tout simplement magique et magnifique  le spectacle grandiose  accueil super le personnel est au top  bravo j espère pouvoir y retourner un jour   un noël en famille gravè à jamais,french,2016-12,309,58,positif,4,4 stars,0.44441717863082886
5a6933dd69b28e99c975dd9bf120dc78,Magnifique parc malgré quelques problèmes techniques sur plusieurs attractions,5,2016-12-16 12:43:00,12:43,12,Ven,magnifique parc malgré quelques problèmes techniques sur plusieurs attractions,french,2016-12,78,9,positif,0,3 stars,0.45475420355796814
5ed935638a35036e2b3bdda741ca3b1a,"Très bon parc malgré le nombre incroyable de """"""""problèmes techniques"""""""" sur les attractions...",3,2017-08-09 15:53:00,15:53,15,Mer,très bon parc malgré le nombre incroyable de     problèmes techniques     sur les attractions   ,french,2017-08,96,13,positif,4,4 stars,0.38417890667915344
1fe39793331768e7e01c45e89304608e,"Merveilleux , c'est juste un rêve !!",5,2013-11-25 22:19:00,22:19,22,Lun,merveilleux   c est juste un rêve   ,french,2013-11,36,6,positif,3,5 stars,0.8161565661430359
a4cd3c5fcf0409bc6b56d31dae3b7111,"Journée juste inoubliable <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône heart""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">&lt;3</span></span> <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône heart""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">&lt;3</span></span>",3,2016-10-04 15:16:00,15:16,15,Mar,journée juste inoubliable  lt   lt ,french,2016-10,35,5,positif,2,2 stars,0.3735192120075226
e574a5f52ee40844b0809d5bcfad144e,Apparemment j'ai eu de la chance je ne fais aucune queue pas d attente sauf pour l ascenseur même ratatouille je suis passer devant en 10 minute je suis arriver dans le manège c'était magique le seul moment où j'ai vu du monde c'était dans les parades,5,2016-12-08 15:31:00,15:31,15,Jeu,apparemment j ai eu de la chance je ne fais aucune queue pas d attente sauf pour l ascenseur même ratatouille je suis passer devant en  minute je suis arriver dans le manège c était magique le seul moment où j ai vu du monde c était dans les parades,french,2016-12,249,50,positif,4,5 stars,0.7317922115325928
a6193c867465c2698688747eb5a670d8,Super moment en famille mai j espère que vous allez enfin rajouté des attractions dans le parc Disneyland il manque cruellement,4,2017-09-06 15:12:00,15:12,15,Mer,super moment en famille mai j espère que vous allez enfin rajouté des attractions dans le parc disneyland il manque cruellement,french,2017-09,127,21,positif,0,4 stars,0.43294039368629456
2d51f79a5f82bd357e92f03b8f9d09b5,"Première pour Disney en famille, malgré que nous sommes des adultes (mon mari, ma fille et moi-même), la magie est là. On s'en est pris plein les yeux. C'est sûr qu'il y a de l'attente sur certains jeux mais peu importe le principal est de profiter. Chose que l'on a fait du lundi matin au mardi soir. Rien à dire, une seule chose peut-être, la chanson de la Reine des Neiges dans le spectacle du soir qui était en anglais. Sinon c'était """"""""magique"""""""". Sans oublier les employés au top, toujours là pour vous renseigner, vous guider et toujours avec le sourire.",1,2016-12-21 19:22:00,19:22,19,Mer,première pour disney en famille  malgré que nous sommes des adultes  mon mari  ma fille et moi même   la magie est là  on s en est pris plein les yeux  c est sûr qu il y a de l attente sur certains jeux mais peu importe le principal est de profiter  chose que l on a fait du lundi matin au mardi soir  rien à dire  une seule chose peut être  la chanson de la reine des neiges dans le spectacle du soir qui était en anglais  sinon c était     magique      sans oublier les employés au top  toujours là pour vous renseigner  vous guider et toujours avec le sourire ,french,2016-12,563,109,positif,0,1 star,0.5628402233123779
5baefe81951c52b1e28fbb6cef5a25b0,nous y sommes allés 3 fois en famille  et  partant pour une 4 eme .le santa fé est tres bien . on essaiera la prochaine fois si on peut: le camp davy  crockett.merci à tous,2,2015-01-06 11:06:00,11:06,11,Mar,nous y sommes allés  fois en famille et partant pour une  eme  le santa fé est tres bien   on essaiera la prochaine fois si on peut  le camp davy crockett merci à tous,french,2015-01,167,33,positif,3,1 star,0.637460470199585
eb004e64e570933e21417a13aca72790,"Mise à part de le prix des restaurants un peu trop élevé ( un hamburger, une salade de fruit, un jus d'orange en menu à 21€) je trouve ça excessifs. Alors que plus bas il y en avait le même à 15€. Enfin bref. <br/> J'ai adoré même si je ne suis rester qu'une journée j'en ai pris pleins les yeux, on se réconcilie avec notre âme d'enfant. C'est magique. <br/> J'espère un jour revenir dans le parc et l'autre aussi. Merci Disney !",5,2017-02-06 11:37:00,11:37,11,Lun,mise à part de le prix des restaurants un peu trop élevé   un hamburger  une salade de fruit  un jus d orange en menu à    je trouve ça excessifs  alors que plus bas il y en avait le même à    enfin bref   j ai adoré même si je ne suis rester qu une journée j en ai pris pleins les yeux  on se réconcilie avec notre âme d enfant  c est magique   j espère un jour revenir dans le parc et l autre aussi  merci disney  ,french,2017-02,416,86,positif,0,2 stars,0.520112931728363
05fd60f1ec6f6eaf2d4e23b8771d503c,"C'est toujours aussi merveilleux ! 21 ans et toujours des étoiles pleins les yeux Quand j'y vais <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône smile""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""16"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/feb/2/16/1f642.png"""""""" width=""""""""16""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">:)</span></span> 5 jours de pur bonheur <span class=""""""""_5mfr _47e3""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""16"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fa1/2/16/1f60d.png"""""""" width=""""""""16""""""""/><span class=""""""""_7oe"""""""">😍</span></span><span class=""""""""_5mfr _47e3""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""16"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fed/2/16/2764.png"""""""" width=""""""""16""""""""/><span class=""""""""_7oe"""""""">❤️</span></span>",5,2016-12-29 11:39:00,11:39,11,Jeu,c est toujours aussi merveilleux    ans et toujours des étoiles pleins les yeux quand j y vais     jours de pur bonheur   ️,french,2016-12,123,21,positif,1,5 stars,0.7665541172027588
c5c7efe3023e1c31eb8b431138b98de2,"Trop cool , je me suis eclater , a refaire",1,2015-01-17 13:21:00,13:21,13,Sam,trop cool   je me suis eclater   a refaire,french,2015-01,42,8,positif,3,2 stars,0.5577192902565002
615b7d88bda90b4dc7989ec26c4bdae7,"Plus de 2h d attente pour 90 min d annoncées pour ratatouille.... un fonctionnement avec des  pass ?? Ha bon... Soyez heureux si il y en a encore. En fait il faudrait faire le tour du parc en arrivant, prendre les pass (pris a 13'30 pour passer à 16'30) et refaire le tour dans l ordre... il fallait le savoir... J ai payé avec mon CE... si j avais payé le prix fort au vu de ce qu' on a pu faire... Je serais encore en train de digérer...",5,2016-12-11 22:28:00,22:28,22,Dim,plus de h d attente pour  min d annoncées pour ratatouille     un fonctionnement avec des pass    ha bon    soyez heureux si il y en a encore  en fait il faudrait faire le tour du parc en arrivant  prendre les pass  pris a   pour passer à    et refaire le tour dans l ordre    il fallait le savoir    j ai payé avec mon ce    si j avais payé le prix fort au vu de ce qu  on a pu faire    je serais encore en train de digérer   ,french,2016-12,427,85,négatif,4,5 stars,0.7234567403793335
67d24ae4ecc9f570cc775d7fb48188b8,"inoubliable  a Disneyland    <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône smile""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/fc8/2/24/1f642.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">:)</span></span> Magnifique <span class=""""""""_47e3 _5mfr"""""""" title=""""""""émoticône heart""""""""><img alt="""""""""""""""" class=""""""""img"""""""" height=""""""""24"""""""" role=""""""""presentation"""""""" src=""""""""https://static.xx.fbcdn.net/images/emoji.php/v9/f70/2/24/2764.png"""""""" width=""""""""24""""""""/><span aria-hidden=""""""""true"""""""" class=""""""""_7oe"""""""">&lt;3</span></span>",5,2014-12-27 16:21:00,16:21,16,Sam,inoubliable a disneyland    magnifique  lt ,french,2014-12,43,5,positif,2,5 stars,0.4593525826931
e75ec472101e542df2f3baeadd112b26,Encore un séjour magique et réussi ! Merci et a très vite !,4,2017-05-14 19:41:00,19:41,19,Dim,encore un séjour magique et réussi   merci et a très vite  ,french,2017-05,59,11,positif,0,4 stars,0.441712349653244
0996c42934e63695091f57db1127f25d,"J'ai passé un week-end riche en magie, rencontres et en émotions avec la convention de OUAT où j'ai réalisé un de mes rêves � je pense que je vais refaire une convention de OUAT l'année prochaine ♡",5,2017-06-19 12:33:00,12:33,12,Lun,j ai passé un week end riche en magie  rencontres et en émotions avec la convention de ouat où j ai réalisé un de mes rêves   je pense que je vais refaire une convention de ouat l année prochaine  ,french,2017-06,197,39,positif,0,4 stars,0.4376224875450134
e00d1e1348a14b4ff3c88106fa1d42c2,"Soirée Halloween....1 parc ouvert.  Très regrettable.  Et donc entre 55 mn et 75mn d'attente à chaque attractions   pour une soirée...déçu. Donc 3 attraction majeure pour 1h d'attente à chaque.  Et je ne parle pas des allées sombre,  des boutiques fermées,  de cette musique insoutenable diffusé  trop fort dans le parc. Trouvez vous un bon directeur artistique qui fera réellement rêvé le public. J'en suis....",5,2016-11-01 19:34:00,19:34,19,Mar,soirée halloween     parc ouvert  très regrettable  et donc entre  mn et mn d attente à chaque attractions pour une soirée   déçu  donc  attraction majeure pour h d attente à chaque  et je ne parle pas des allées sombre  des boutiques fermées  de cette musique insoutenable diffusé trop fort dans le parc  trouvez vous un bon directeur artistique qui fera réellement rêvé le public  j en suis    ,french,2016-11,396,66,négatif,4,5 stars,0.7095596194267273
02f4fac19677d6da87f1e301aa05862c,"Restaurent sale, nous n'avons vu aucuns personnages lors de notre visite. Plus que déçu de ce séjour, vous n'êtes pas près de nous revoir !",5,2014-06-03 13:16:00,13:16,13,Mar,restaurent sale  nous n avons vu aucuns personnages lors de notre visite  plus que déçu de ce séjour  vous n êtes pas près de nous revoir  ,french,2014-06,139,26,négatif,0,4 stars,0.5103453397750854
42bffd9b88d346e1a84ae75d31738142,"Très contente de mon séjour. ..parc très propre ,les employés sont tous sympas et souriants, les personnages jouent le jeu. Les décors sont magnifiques et les spectacles vraiment magiques. Les restaurants sont bons . Cest cher mais au final on en a pour son prix car il y a beaucoup de travail...",5,2017-05-13 18:02:00,18:02,18,Sam,très contente de mon séjour    parc très propre  les employés sont tous sympas et souriants  les personnages jouent le jeu  les décors sont magnifiques et les spectacles vraiment magiques  les restaurants sont bons   cest cher mais au final on en a pour son prix car il y a beaucoup de travail   ,french,2017-05,296,51,positif,4,5 stars,0.8751593232154846
57627b12ab4a83d5aadf41a65717bb57,Très beau séjour comme d habitude mais aujourd'hui noir de monde env 63000 pers c est un beau bcq pour les attractions à bientôt disney,5,2016-12-27 18:31:00,18:31,18,Mar,très beau séjour comme d habitude mais aujourd hui noir de monde env  pers c est un beau bcq pour les attractions à bientôt disney,french,2016-12,130,25,positif,4,5 stars,0.4926414489746094
db63c91279e9a01331b0477deee9b348,J'aimerai bien y retourner,5,2013-08-16 11:56:00,11:56,11,Ven,j aimerai bien y retourner,french,2013-08,26,5,positif,3,5 stars,0.7274008989334106
68a48bfffa3711341ab3a89cdc6c8f73,Pas mal mais trop de monde et les prix de plus en plus élevé,5,2016-12-29 20:52:00,20:52,20,Jeu,pas mal mais trop de monde et les prix de plus en plus élevé,french,2016-12,60,14,négatif,4,5 stars,0.6321279406547546
9966b9f3f87f649b921004c88e1e216b,"En déprimant quel est le meilleur pour être heureux, c'est Disney et toute ça magie.",1,2014-12-27 13:56:00,13:56,13,Sam,en déprimant quel est le meilleur pour être heureux  c est disney et toute ça magie ,french,2014-12,84,16,positif,0,1 star,0.7523645162582397
938858da00ae6ac8a17f13b303be1e9e,J ai aimer c est féerique. ..Le seul côté négatif est que le prix est trop cher pour le peu d attraction que l ont peu découvrir ...trop de monde  pour arriver au plaisir des yeux ...,5,2014-12-15 19:33:00,19:33,19,Lun,j ai aimer c est féerique    le seul côté négatif est que le prix est trop cher pour le peu d attraction que l ont peu découvrir    trop de monde pour arriver au plaisir des yeux    ,french,2014-12,182,36,positif,4,5 stars,0.884239912033081
